business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes.ByAppointmentOnly,attributes.BusinessAcceptsCreditCards,attributes.BikeParking,attributes.RestaurantsPriceRange2,attributes.CoatCheck,attributes.RestaurantsTakeOut,attributes.RestaurantsDelivery,attributes.Caters,attributes.WiFi,attributes.BusinessParking,attributes.WheelchairAccessible,attributes.HappyHour,attributes.OutdoorSeating,attributes.HasTV,attributes.RestaurantsReservations,attributes.DogsAllowed,attributes.Alcohol,attributes.GoodForKids,attributes.RestaurantsAttire,attributes.Ambience,attributes.RestaurantsTableService,attributes.RestaurantsGoodForGroups,attributes.DriveThru,attributes.NoiseLevel,attributes.GoodForMeal,attributes.BusinessAcceptsBitcoin,attributes.Smoking,attributes.Music,attributes.GoodForDancing,attributes.AcceptsInsurance,attributes.BestNights,attributes.BYOB,attributes.Corkage,attributes.BYOBCorkage,attributes.HairSpecializesIn,attributes.Open24Hours,attributes.RestaurantsCounterService,attributes.AgesAllowed,attributes.DietaryRestrictions,categories
q-1ICFSqs2MwDGfe5tX-SQ,Yellow Belly,2611 De La Vina St,Santa Barbara,CA,93105,34.43485,-119.72473,4,337,1,NA,TRUE,TRUE,2,FALSE,TRUE,TRUE,FALSE,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,'beer_and_wine',TRUE,'casual',{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': False},TRUE,TRUE,NA,'average',{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True
ArIXofDAcFztX8Ry0_81sw,Carl's Jr.,"6307 Carpinteria Ave, Ste A",Carpinteria,CA,93013,34.38505,-119.49074,2.5,10,0,NA,TRUE,TRUE,1,NA,TRUE,FALSE,TRUE,'no',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,TRUE,FALSE,FALSE,NA,'none',TRUE,'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},NA,TRUE,NA,'quiet',{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False
DFSnbKefGUTqOK8isgZeTQ,Gil's Fireplaces,5880 Hollister Ave,Goleta,CA,93117,34.43627,-119.82856,2,11,0,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fireplace Services, Home & Garden, Home Services, Shopping"
mHdGhJYegxz1aEWRyN0u8Q,EZ Overhead Doors,666 Andy Ln,Santa Barbara,CA,93111,34.42892,-119.80332,5,13,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Garage Door Services, Home Services"
oibmEJGNnI_1-fZQ1sxMWA,Color Services,230 E Cota St,Santa Barbara,CA,93101,34.42059,-119.6936,4.5,34,1,FALSE,TRUE,FALSE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jtScCBIT4Ho85BuA3OnK6g,Goorin Bros.,802 State St,Santa Barbara,CA,93101,34.42009,-119.69975,4,18,0,NA,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fQOOrAipCKMcRydM_FyVEg,Pike閳ユ獨 Surf & Sk8 School,1311 De La Vina St,Santa Barbara,CA,93101,34.42238,-119.70863,5,43,1,NA,NA,TRUE,NA,NA,NA,NA,NA,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ezecrJKXHg4MgKVMHeAJ1g,Santa Barbara Wine Spa,29 W Micheltorena St,Santa Barbara,CA,93101,34.42521,-119.70899,3.5,69,0,FALSE,TRUE,TRUE,2,NA,NA,NA,NA,u'free',NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active Life, Pizza, Beauty & Spas, Restaurants, Day Spas, Golf, Health & Medical"
fkZU5kOg7QAkz8Jmv3DoYg,Pete Clements Catering,649 Pilgrim Terrace Dr,Santa Barbara,CA,93101,34.42572,-119.72686,5,6,1,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,u'free',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Personal Chefs, Caterers, Event Planning & Services"
2W-QTUL9MNwDsJzMa8oKag,Tabano Hollow Open Space,5100 Tabano Way,Santa Barbara,CA,93111,34.44419,-119.80124,4,12,1,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LqOLAgHhGONPOXCyFuQvXA,One True Thing,,Santa Barbara,CA,93105,34.44693,-119.74282,2.5,7,1,TRUE,FALSE,TRUE,1,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yM7eA2uuH3Ch7OYVj3PKSw,Wabi Sabi,"38 W Victoria St, Ste 119",Santa Barbara,CA,93101,34.42369,-119.70724,4.5,82,1,NA,TRUE,TRUE,2,NA,TRUE,TRUE,FALSE,u'free',{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False},TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,u'beer_and_wine',NA,u'casual',{u'divey': None, u'hipster': True, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': None},TRUE,NA,NA,NA,NA,FALSE,NA,NA
680XcLFNjChw1PlHCeFFiw,European Sun,"6831 Hollister Ave, Ste I",Goleta,CA,93117,34.42965,-119.86702,4.5,19,0,FALSE,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eXObTr9hH52hN51dkNKfXQ,Smardan-Hatcher Co.,810 E Mason St,Santa Barbara,CA,93103,34.42164,-119.68062,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home Services, Shopping, Kitchen & Bath, Heating & Air Conditioning/HVAC, Lighting Fixtures & Equipment, Home & Garden, Building Supplies"
#NAME?,Far West Guns,2009 State St,Santa Barbara,CA,93105,34.43097,-119.71509,4,27,1,NA,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
En7T6MgLCLyZWr65EYBAWg,Verizon Authorized Retailer - GoWireless,1011 Casitas Pass Rd,Carpinteria,CA,93013,34.39624,-119.51415,3,15,1,NA,TRUE,NA,3,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B5oLvDymksg4vKl8NH4qOA,West Beach,299 W Cabrillo Blvd,Santa Barbara,CA,93101,34.40915,-119.69273,3.5,13,1,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': False},NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rhheskPIwp1N8wK6Vc0ONQ,CrossFit Pacific Coast,120 West Canon Perdido,Santa Barbara,CA,93101,34.41914,-119.70267,5,36,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WtGHHomZhFffiL0UiKjGkw,Little Caesars Pizza,1048 Casitas Pass Rd,Carpinteria,CA,93013,34.39546,-119.5115,4.5,13,1,NA,TRUE,NA,1,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,NA,{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
l5Ph_FVVfY0XwbmhHLfjgQ,American Eagle Outfitters,707 Paseo Nuevo,Santa Barbara,CA,93101,34.41921,-119.70052,4,16,1,NA,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ICJE_-SCNJAHDtUpK1O0nw,Rasta Taco Catering,"3375 Foothill Rd, Ste 6333",Carpinteria,CA,93013,34.41993,-119.56138,4,9,1,NA,TRUE,TRUE,2,NA,FALSE,TRUE,TRUE,NA,{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},FALSE,NA,TRUE,NA,NA,NA,u'full_bar',NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SBs30RyeoiEU2LjeiH1YFQ,Crushcakes & Co,1150 Coast Village Rd,Montecito,CA,93108,34.42172,-119.64629,4.5,13,0,NA,TRUE,TRUE,2,NA,TRUE,TRUE,NA,u'free',NA,NA,NA,TRUE,FALSE,FALSE,NA,u'none',TRUE,NA,NA,FALSE,FALSE,NA,u'quiet',{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
daZlCUdAbGkHBPc27cyfKw,Elite Pup Training,12240 Calle Real,Goleta,CA,93117,34.44019,-119.93883,5,45,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pet Adoption, Pet Training, Pets, Pet Sitting, Pet Services, Pet Boarding"
2-qICP_izJjp7zAl4qpnFA,Natalie Thomson Photography,,Santa Barbara,CA,93101,34.42033,-119.71075,5,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event Planning & Services, Photographers, Professional Services, Event Photography, Session Photography"
CF1Gj1KGL13QcDkUwOvS3g,iGrill Korean BBQ,3132 State St,Santa Barbara,CA,93105,34.44062,-119.7324,3.5,38,0,NA,TRUE,TRUE,2,NA,TRUE,FALSE,FALSE,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,FALSE,FALSE,TRUE,NA,u'beer_and_wine',TRUE,u'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},TRUE,TRUE,NA,u'average',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False
EaRKZzGcHpX-EmRsz3gahQ,Beswick's Mobile Auto Repair,,Santa Barbara,CA,93105,34.42083,-119.69819,4.5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Automotive, Auto Repair"
C7_kx2_OM7fzR2RVdjpJ0A,Tru Beauty Lash Make-up Wax Bar,"1221 State St, Ste 4a, Mi Salon",Santa Barbara,CA,93101,34.42361,-119.70548,5,21,1,TRUE,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
j1yb8y-jFwpG_hW9AH3PrQ,Santa Barbara Cider Company,"325 Rutherford St, Ste D",Goleta,CA,93117,34.43475,-119.82582,5,94,1,FALSE,TRUE,TRUE,2,NA,TRUE,FALSE,FALSE,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},TRUE,FALSE,NA,FALSE,FALSE,TRUE,u'beer_and_wine',TRUE,NA,NA,NA,NA,NA,u'average',NA,NA,u'no',NA,NA,NA,NA,NA,NA,NA,NA,NA
McXbZzZ73dKdOOt-BL0dtg,"Ghitterman, Ghitterman & Feld",418 E Canon Perdido St,Santa Barbara,CA,93101,34.42504,-119.69551,4,12,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Workers Compensation Law, General Litigation, Personal Injury Law, Employment Law, Professional Services, Lawyers, Social Security Law"
NVcuwHdZFJtyP4i-c0gx6g,Cottage Urgent Care - Goleta - Calle Real,5652 Calle Real,Goleta,CA,93117,34.44149,-119.82219,3.5,20,1,NA,TRUE,NA,NA,NA,NA,NA,NA,u'free',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health & Medical, Urgent Care, Medical Centers, Walk-in Clinics"
IQCpN61JVaU12hg1ZjbPxQ,Kyle London Photography,,Montecito,CA,93108,34.43666,-119.63208,5,31,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Session Photography, Event Photography, Photo Booth Rentals, Pet Photography, Photographers, Pets, Event Planning & Services, Pet Services"
Aly83sV7o52JkCxK3kOTRg,Goodland Guns,5731 Hollister Ave,Goleta,CA,93117,34.43548,-119.82451,4,47,1,FALSE,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True},TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9IKLJNnaxMQ7bdnCcQgRgg,Volcom Santa Barbara,625 State St,Santa Barbara,CA,93101,34.41826,-119.69779,4.5,10,1,NA,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eXVNAwV66oyah7rQIWZHqQ,The Tennis Shop of Montecito,"1187 Coast Village Rd, Ste 4",Santa Barbara,CA,93108,34.42078,-119.64492,4.5,10,1,NA,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jnYo6ZG50mH1wrzbdGEo5Q,Classic Collision Santa Barbara,301 E Gutierrez St,Santa Barbara,CA,93101,34.41924,-119.69083,4.5,49,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,u'free',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Automotive, Body Shops, Auto Parts & Supplies, Auto Detailing, Auto Repair"
u7U9eu_onaVHz_gYzcIynA,Santa Ynez Student Housing,6750 El Colegio Rd,Goleta,CA,93117,34.41879,-119.86211,4,5,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Real Estate, University Housing, Home Services"
7P6ylGEDtpu9NFZXbU1exw,Samsung Clinic,317 W Pueblo St,Santa Barbara,CA,93105,34.42932,-119.72237,3,5,0,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gastroenterologist, Medical Centers, Health & Medical, Doctors"
iep0_8gdQ7AxYtcBe7w-ug,SBCC Track Field,721 Cliff Dr,Santa Barbara,CA,93101,34.40447,-119.69998,5,7,1,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Active Life, Sports Clubs"
pIkd6FfcFeF8m0pFLTEznA,Johnny Was,1159 Coast Village Rd,Santa Barbara,CA,93108,34.42096,-119.64593,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shopping, Women's Clothing, Fashion, Jewelry, Accessories"
yLqFm4epPkbkPpan9gmEjA,Folded Hills Montecito Tasting Room,1294 Coast Village Rd,Montecito,CA,93108,34.4217,-119.64007,4,17,1,FALSE,TRUE,TRUE,NA,NA,TRUE,TRUE,FALSE,u'free',{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,u'beer_and_wine',NA,NA,{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},NA,NA,NA,NA,NA,NA,u'no',{'dj': False
LK8sg9AJJMOxBkQ5vyR3uQ,Carpinteria City Hall,5775 Carpinteria Ave,Carpinteria,CA,93013,34.39029,-119.50674,4.5,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public Services & Government
#NAME?,"Cami Ferris-Wong, DDS","1525 State St, Ste 201",Santa Barbara,CA,93101,34.42646,-119.70945,5,8,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,u'free',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dentists, Endodontists, Health & Medical, Oral Surgeons"
6U8cZCImNlFKL70cm11TbQ,Santa Barbara Coastal Advisors,"3700 State St, Ste 230",Santa Barbara,CA,93105,34.44119,-119.74238,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Financial Services, Investing, Financial Advising, Insurance"
0it-2gWk_gyuZyEMQzBBuQ,Corktree Cellars Wine Bar & Bistro,910 Linden Ave,Carpinteria,CA,93013,34.39818,-119.51881,4,230,1,FALSE,TRUE,TRUE,2,FALSE,TRUE,TRUE,FALSE,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar',FALSE,u'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True},TRUE,TRUE,NA,u'average',{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True
WsPUYM-M3Xy5qVbfTkXNFg,The House of Clues,629 N Salsipuedes,Santa Barbara,CA,93103,34.42462,-119.69126,5,109,1,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},FALSE,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LkfDZD2zSN70-bzYlJrAkg,"Total Heating, Air & Fireplaces","590 E Gutierrez St, Ste A",Santa Barbara,CA,93103,34.42195,-119.6873,2,34,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home Services, Heating & Air Conditioning/HVAC, Fireplace Services"
hRprSWvH23M6rcSpvyoLbA,Embarcadero Company,"6504 Pardall Rd, Ste 9",Goleta,CA,93117,34.4133,-119.8539,3.5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home Services, Real Estate, Property Management"
ysDjbu5WmQdYZ6nHz1HIlg,Agri-Turf Supplies,2257 Las Positas Rd,Santa Barbara,CA,93105,34.42741,-119.73632,4,5,1,FALSE,TRUE,TRUE,4,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8nTweI0fJC4t3GQ3YmlX4w,The Book Den,15 E Anapamu St,Santa Barbara,CA,93101,34.42396,-119.7041,4.5,55,1,NA,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False},TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wAPXYljzn9YDTvQqqL54pw,7-Eleven,1909 Cliff Dr,Santa Barbara,CA,93109,34.4013,-119.72277,3,8,1,NA,TRUE,TRUE,1,NA,TRUE,TRUE,FALSE,NA,{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KzltqmxZskHJ1-rXmGjbMA,Sundance Beach,7048 Market Place Dr,Goleta,CA,93117,34.42944,-119.87319,3.5,7,0,NA,TRUE,NA,2,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
s74_rg4QS6znHdRhWqNhtA,Salon U,1719 State St,Santa Barbara,CA,93101,34.42842,-119.71177,4.5,45,1,FALSE,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUilII_2y40BYq0FatRf3A,7-Eleven,5810 Hollister,Goleta,CA,93117,34.43618,-119.82694,3,11,1,NA,TRUE,FALSE,1,NA,TRUE,TRUE,FALSE,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XIPjKOH488fq1IntmM_g-w,The Control Lab,"5860 Hollister Ave, Ste C",Goleta,CA,93117,34.43616,-119.82831,5,23,1,FALSE,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': True},NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XOVureQnCQGeD7p63BEvcQ,RG Painting and Fine Finishes,1535 Kowalski Ave,Santa Barbara,CA,93101,34.41692,-119.72015,4.5,27,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flooring, Home Services, Pressure Washers, Stucco Services, Contractors, Drywall Installation & Repair, Painters"
lbHEB5BIm-3GfpvdzSwFLw,Billies,"413 State St, Cross St Gutierrez",Santa Barbara,CA,93101,34.42083,-119.69819,4,8,0,NA,TRUE,NA,1,NA,TRUE,TRUE,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,TRUE,FALSE,NA,FALSE,NA,u'beer_and_wine',NA,u'casual',{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False},NA,TRUE,NA,NA,NA,NA,NA,NA
eFafEbJKZ4gs0Eefl20mOA,A White Jasmine Inn,1327 Bath St,Santa Barbara,CA,93101,34.42193,-119.71023,4,127,1,NA,NA,NA,NA,NA,NA,NA,NA,u'free',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hotels & Travel, Bed & Breakfast"
