"BusinessAcceptsCreditCards","BusinessParking","RestaurantsPriceRange2","BikeParking","RestaurantsTakeOut","WiFi","RestaurantsDelivery","GoodForKids","OutdoorSeating","ByAppointmentOnly","HasTV","RestaurantsReservations","Ambience","RestaurantsGoodForGroups","Alcohol","Caters","RestaurantsAttire","NoiseLevel","WheelchairAccessible","GoodForMeal","RestaurantsTableService","DogsAllowed","BusinessAcceptsBitcoin","HappyHour","DriveThru","Music","AcceptsInsurance","CoatCheck","BestNights","Smoking","GoodForDancing","BYOB","Corkage","HairSpecializesIn","BYOBCorkage","AgesAllowed","Open24Hours","DietaryRestrictions","RestaurantsCounterService","business_id","name","address","city","state","postal_code","latitude","longitude","stars","is_open","categories"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","False","True","'no'","False","True","False","False","True","True","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","True","'beer_and_wine'","True","u'casual'","u'average'","False","{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","KQctPnwwX0YRbrc7CCdOLg","Golden Inn Chinese Restaurant","23042 State Rd 54","Lutz","FL","33549","28.1843779297","-82.4350280491","4.0","0","Restaurants, Chinese, Thai, Asian Fusion"
"True","None","0","False","True","False","True","False","False","False","False","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","u'none'","False","False","u'average'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","LN5oF2MLJp9yg7L7cgs2oQ","Hong Kong","2525 Pasadena Ave S, Ste K","South Pasadena","FL","33707","27.7511813378","-82.7431308571","3.5","1","Noodles, Soup, Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","False","True","u'no'","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","False","u'none'","False","u'casual'","u'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","kc8vRZ1N3YgtheOdA44DoQ","Tian Tian Chinese Restaurant","6614 Ridge Rd","Port Richey","FL","34668","28.2791985767","-82.7052100555","3.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","True","'no'","False","True","False","False","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","True","u'beer_and_wine'","False","'casual'","u'quiet'","True","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","zQVAO6s0zeUk44UzTcJj_g","VN Pho","8309 W Hillsborough Ave","Tampa","FL","33615","27.997230000000002","-82.57609","4.0","0","Chinese, Asian Fusion, Restaurants, Vietnamese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","0","False","True","u'free'","True","False","False","False","False","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","u'beer_and_wine'","True","u'casual'","False","True","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","RCrPiI7kcz3VkvdqngWU9g","Omakase Asian Cuisine","13149 S US Hwy 301","Riverview","FL","33579","27.7938100179","-82.3358355","4.0","1","Japanese, Chinese, Sushi Bars, Restaurants"
"True","{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': None}","2","True","True","'no'","True","True","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","u'none'","True","u'casual'","u'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","gjErgI0NNYuiVaRf7hOOjQ","Wok-N-Roll of Clearwater","2519 N McMullen Booth Rd, Ste 206","Clearwater","FL","33761","28.01316","-82.70764","3.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","False","True","u'no'","False","True","False","False","False","False","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","u'beer_and_wine'","False","u'casual'","u'quiet'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","RKbwQkyPVVW3i9T8DynzYA","China Pearl Super Buffet","8935 N Dale Mabry Hwy","Tampa","FL","33614","28.032198","-82.503683","1.5","0","Chinese, Restaurants"
"True","{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': False}","1","True","True","'no'","False","True","False","False","True","False","{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}","True","'none'","False","u'casual'","u'quiet'","False","{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","9tmPbiNe3gntWrjmfJo4Bw","Asian Kitchen","1997 E State Rd 60","Valrico","FL","33594","27.9377683","-82.2531005","4.0","1","Chinese, Asian Fusion, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","u'no'","True","True","False","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'","True","'casual'","'very_loud'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","Pga8KxT1OlQJA7FWwSTHjA","New China","7013 N Himes Ave","Tampa","FL","33614","28.0133008","-82.5003588","4.0","1","Chinese, Restaurants"
"True","{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': None}","2","False","True","u'free'","False","False","False","False","False","False","{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}","True","u'none'","True","False","u'average'","True","{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': None, u'latenight': None, u'dessert': None}","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","IPXIR7DS-9gxbEYSJfysHQ","Win Win Asian Kitchen","812 Providence Rd","Brandon","FL","33511","27.9257452","-82.3164882","4.0","1","Salad, Restaurants, Chinese, Soup, Asian Fusion"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","True","u'no'","True","True","True","False","True","True","{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': True, u'romantic': None, u'classy': False, u'upscale': False}","True","u'full_bar'","True","u'casual'","u'average'","False","{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","ihL_QVjG98BdPtD6_bVuuQ","Gengiz Khan Mediterranean Grill","3114 W Bay To Bay Blvd","Tampa","FL","33629","27.9194653726","-82.4947849089","3.5","1","Restaurants, Chinese, Mediterranean, Turkish"
"True","{u'valet': False, u'garage': False, u'street': False, u'lot': None, u'validated': False}","1","True","True","u'no'","False","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'none'","False","u'casual'","'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","7eaUWey6cCuiqWBgvD8Y4Q","China Wok","5055 34th St S","Saint Petersburg","FL","33711","27.721666","-82.6807564","3.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","True","'no'","False","True","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","'none'","True","u'casual'","False","False","{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': None, 'brunch': None, 'breakfast': None}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","Ton8Lyh467Xz8N47qgbr5g","China One","3665 E Bay Dr","Largo","FL","33771","27.915375","-82.747661","3.5","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","True","True","False","False","True","False","False","False","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","True","False","False","'casual'","'average'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","dvRjnk0meSpjZZC-n74MqA","China One of Pinellas Park","7675 49th St N","Pinellas Park","FL","33781","27.8415543","-82.6991235","2.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","True","u'no'","True","True","False","False","True","False","{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}","False","u'none'","False","u'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","g0zQcaECU-GMJG_3Otu9lQ","Wok N Roll","1112 94th Ave N","St Petersburg","FL","33702","27.85682","-82.6490923","3.0","1","Asian Fusion, Restaurants, Soup, Food, Seafood, Chinese"
