"business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes.ByAppointmentOnly","attributes.BusinessAcceptsCreditCards","attributes.BikeParking","attributes.RestaurantsPriceRange2","attributes.CoatCheck","attributes.RestaurantsTakeOut","attributes.RestaurantsDelivery","attributes.Caters","attributes.WiFi","attributes.BusinessParking","attributes.WheelchairAccessible","attributes.HappyHour","attributes.OutdoorSeating","attributes.HasTV","attributes.RestaurantsReservations","attributes.DogsAllowed","attributes.Alcohol","attributes.GoodForKids","attributes.RestaurantsAttire","attributes.Ambience","attributes.RestaurantsTableService","attributes.RestaurantsGoodForGroups","attributes.DriveThru","attributes.NoiseLevel","attributes.GoodForMeal","attributes.BusinessAcceptsBitcoin","attributes.Smoking","attributes.Music","attributes.GoodForDancing","attributes.AcceptsInsurance","attributes.BestNights","attributes.BYOB","attributes.Corkage","attributes.BYOBCorkage","attributes.HairSpecializesIn","attributes.Open24Hours","attributes.RestaurantsCounterService","attributes.AgesAllowed","attributes.DietaryRestrictions"
"cPDfyvSwjLpVj9oI2mqpcQ","China City","603 S Fort Harrison Ave","Clearwater","FL","33756","27.95933"," -82.79968","3.5","  69","1","False","True","True","1","False","True","True","False","u'no'","{u'valet': False"," u'garage': False"," u'street': True"," u'lot': None"," u'validated': False}","False","False","False","True","False",NA,"u'none'","True","u'casual'","{u'divey': None"," u'hipster': False"," u'casual': None"," u'touristy': False"," u'trendy': False"," u'intimate': False"," u'romantic': False"," u'classy': False"," u'upscale': False}","False","False",NA,"u'quiet'","{u'breakfast': None"," u'brunch': None"," u'lunch': True"
"plNtc7oxn6Y0OjjYGT4IXw","New China Beach","6170 Ulmerton Rd","Clearwater","FL","33760","27.89280"," -82.72030","3.5","  43","1","False","True","True","1","False","True","True","True","'no'","None","False","False","False","True","False","False","u'none'","True","u'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': True"," 'casual': False}","False","False",NA,"u'quiet'","None",NA,NA,NA,NA,NA,NA
"3RdDrNTt27ZjU1kcKoLLAA","Great Wall Chinese","3424 Tampa Rd","Palm Harbor","FL","34684","28.06671"," -82.72091","3.5","  12","1","False","True","False","1","False","True","True","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","True","False",NA,"'none'","True","'casual'","None",NA,"False",NA,"'average'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wNeZKc1VhdwvioiLAgNPMw","Bento Asian Kitchen + Sushi","5103 E Fowler Ave","Tampa","FL","33617","28.05366"," -82.39930","3.5","  45","1","False","True","False","0","False","True","True","True","False","False","False","False","None","False","False","False","False","False","False",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enGdNBy61DeTBZC_ylEC3w","P.F. Chang's","827 Brandon Town Ctr","Brandon","FL","33511","27.93212"," -82.32667","3.0"," 142","1","False","True","True","2","False","True","True","True","'free'","{u'valet': False"," u'garage': False"," u'street': None"," u'lot': False"," u'validated': False}","False","False","True","True","True","False","'full_bar'","True","'casual'","{u'divey': False"," u'hipster': None"," u'casual': True"," u'touristy': None"," u'trendy': None"," u'intimate': None"," u'romantic': None"," u'classy': False"," u'upscale': True}","True","True",NA,"'average'","{'dessert': None"," 'latenight': None"," 'lunch': True"
"Nh-OpYiKado6fqMbLUs5eQ","New China","775 W Dr Martin Luther King Jr Blvd","Seffner","FL","33584","27.98275"," -82.28780","3.0","  18","1","False","False","False","1","False","True","True","False","u'paid'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"u'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"True",NA,"u'very_loud'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"2z_dEk3ZllVLJvS-x18dog","Asian Wok","5651 E Fowler Ave","Tampa","FL","33617","28.05325"," -82.39283","4.0","  81","1","False","True","True","1","False","True","True","False","'no'","{'garage': False"," 'street': None"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","True","True","False",NA,"u'none'","True","u'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': True"," 'casual': True}",NA,"True",NA,"u'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"zZ0lZ8I6Wc5of2GMz_K9rg","China Wok","105 US Hwy 301S, Ste 108","Tampa","FL","33619","27.94819"," -82.35453","3.5","  28","1","False","True","True","1","False","True","True","True","'no'","None","False","False","False","True","False","False","'none'","True","u'casual'","None","False","False",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': False"," 'dinner': False"," 'brunch': False"," 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA
"-EHrU_DwtX2Jv4NbAMppTA","Yummy House China Bistro","2620 E Hillsborough Ave","Tampa","FL","33610","27.99653"," -82.42995","4.0"," 815","1","False","True","False","2","False","None","None","True","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","None","False","True","False","'beer_and_wine'","True","u'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': True"," 'casual': True}","True","True",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"oE9YaCyA6-tksWB1hUrLWw","Panda Express","7207 West Waters Avenue","Tampa","FL","33634","28.02618"," -82.55988","2.5","  50","1","False","True","False","1","False","True","True","True","'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","True","True","False",NA,"u'none'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"True","True","'average'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"kKCoq-iAQfq7020dRw8BVA","Hot Wok 88","27309 State Road 54","Wesley Chapel","FL","33544","28.23971"," -82.36426","3.0","  29","1","False","True","False","1","False","True","True","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","True","False",NA,NA,"True","'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': False}",NA,"True",NA,NA,"{'dessert': False"," 'latenight': False"," 'lunch': False"
"7jRXF4N5NzxYuNN-HLCSEw","Genghis Grill","3805 Northdale Blvd","Tampa","FL","33624","28.09433"," -82.50380","3.5"," 233","0","False","True","False","2","False","True","False","True","u'free'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","True","False","True","True","False","u'full_bar'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}","True","True",NA,"'average'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"L1LCSOze9oX1IUkD-jBCRA","China Star","5211 E Fowler Ave","Tampa","FL","33617","28.05393"," -82.39709","4.0","  36","1","False","True","False","1","False","True","True","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"u'none'","True","u'casual'","{u'divey': None"," u'hipster': None"," u'casual': None"," u'touristy': None"," u'trendy': None"," u'intimate': None"," u'romantic': None"," u'classy': None"," u'upscale': False}","False","False",NA,"'average'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"HfIvH_cVCLUZ1ogyiK9J2Q","Pei Wei","217 S Dale Mabry Hwy","Tampa","FL","33609","27.94253"," -82.50571","3.0"," 105","0","False","True","True","1","False","True","True","True","u'free'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","False","False",NA,"u'beer_and_wine'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}",NA,"True",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"XCDSYAAR3JFU60rd3poiZg","Young Bin Chinese Restaurant","720 W Dr Martin Luther King Jr Blvd","Seffner","FL","33584","27.97948"," -82.28691","2.5","  11","0","False","True","False","1","False","True","True","True","u'free'","{'garage': True"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","False","True",NA,"u'beer_and_wine'","False","'casual'","{'touristy': None"," 'hipster': None"," 'romantic': None"," 'divey': None"," 'intimate': None"," 'trendy': None"," 'upscale': None"," 'classy': None"," 'casual': True}",NA,"True",NA,NA,"{'dessert': False"," 'latenight': False"," 'lunch': False"
"bA5LyhNU9AAuosB2Xx-ufw","China Xpress","2928 Little Rd","Trinity","FL","34655","28.20209"," -82.66430","3.5","  29","1","False","True","False","1","False","True","False","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"u'none'","True","u'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': True}",NA,"True",NA,"u'average'","{'dessert': False"," 'latenight': None"," 'lunch': True"
"Hom4M595M3hUyVrXjTp4fQ","Hot Wok","1240 Kingsway Rd","Brandon","FL","33510","27.95938"," -82.27856","3.5","  29","1","False","True","True","1","False","True","False","False","u'free'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"'none'","True","'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': False}",NA,"True",NA,"u'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"hIckd162HsqqnyItmOOfNQ","China Wok","5373 Ehrlich Rd, Ste 202","Tampa","FL","33625","28.08405"," -82.54372","3.0","  35","1","False","True","False","2","False","True","True","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"u'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,NA,NA,NA,"{'dessert': False"," 'latenight': False"," 'lunch': False"
"3kRWkLMoDU2sWe9o0g7cvA","Ling Express","803 E Bloomingdale Ave","Brandon","FL","33511","27.89313"," -82.27311","3.5","  39","1","False","True","False","1","False","True","True","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","False","False",NA,"u'none'","True","u'casual'",NA,"False","True",NA,"'average'","{'dessert': False"," 'latenight': False"," 'lunch': True"," 'dinner': True"," 'brunch': False"," 'breakfast': False}",NA,NA,NA,NA,NA
"u3l9xbuOfXvqQaEZ3eeOUQ","China Wok","14851 State Rd 52, Unit B106","Hudson","FL","34669","28.33046"," -82.57109","3.5","  19","1","False","True","False","1","False","True","False","False","False","False","False","False","False","False","False","False","False","True","'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': False}",NA,NA,NA,NA,"{'dessert': False"," 'latenight': False"," 'lunch': False"," 'dinner': False"," 'brunch': False"," 'breakfast': False}",NA
"gns-g7jjjG9LfKggL8JEQA","Sonny's BBQ","2250 Seminole Blvd","Largo","FL","33778","27.89654"," -82.78756","3.5"," 100","1","False","True","True","2","False","True","True","True","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","True","False","True","False","False","u'full_bar'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}","True","True","True","u'average'","{'dessert': None"," 'latenight': False"," 'lunch': True"
"RBnQoIRF3V-FMJSn_BHy0A","P.F. Chang's","27001 US Highway 19 N, Ste 1150","Clearwater","FL","33761","28.01616"," -82.73456","3.0"," 237","1","False","True","True","2","False","True","True","True","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': True}","True","False","True","True","True","False","u'full_bar'","True","u'casual'","{u'divey': False"," u'hipster': False"," u'casual': True"," u'touristy': None"," u'trendy': True"," u'intimate': None"," u'romantic': None"," u'classy': None"," u'upscale': None}","True","True",NA,"'average'","{'dessert': None"," 'latenight': False"," 'lunch': True"
"6OF9yoo-eAQEh5-9WQVi_w","Grand Sushi Hibachi Buffet","10421 US-19","Port Richey","FL","34668","28.30866"," -82.70120","3.5","  58","1","False","True","False","1","False","True","True","False","False","{'garage': None"," 'street': None"," 'validated': None"," 'lot': True"," 'valet': False}","False","False","False","False","False",NA,NA,"True","u'casual'","{u'divey': None"," u'hipster': None"," u'casual': True"," u'touristy': None"," u'trendy': False"," u'intimate': False"," u'romantic': None"," u'classy': False"," u'upscale': False}",NA,"True",NA,NA,"{'dessert': False"," 'latenight': False"," 'lunch': False"
"jsy2hmqOu0fJ00wsY94Dlg","Tan's Chinese Restaurant","432 Poinsettia Ave, Ste 2","Clearwater","FL","33767","27.97970"," -82.82664","3.0","  58","0","False","True","False","2","False","True","True","False","u'no'","{'garage': False"," 'street': True"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"u'beer_and_wine'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"True",NA,"u'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"EjG3BCsSGj9jSphYFrd9MA","BeiJing House","1441 E Fletcher Ave, Ste 107","Tampa","FL","33612","28.06891"," -82.44426","4.5","  86","1","False","True","True","2","False","True","True","True","u'free'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","True","False","None","True","True","False","u'none'","True",NA,"{u'divey': None"," u'hipster': None"," u'casual': True"," u'touristy': None"," u'trendy': None"," u'intimate': None"," u'romantic': False"," u'classy': None"," u'upscale': False}","True","True",NA,NA,"{'dessert': None"," 'latenight': None"," 'lunch': None"
"4YvYZnWpnjyiKpPhF9DKfg","China Star","7812 Land O Lakes Blvd","Land O Lakes","FL","34638","28.27113"," -82.47901","4.0","  34","1","False","True","True","1","False","True","False","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"u'none'","True","'casual'","None",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kZdok6b-vUL1G5NB3D5seA","China Chen Restaurant","2519 SR-60E","Valrico","FL","33594","27.93690"," -82.24340","4.0","  44","0","False","True","True","2","False","True","True","True","u'free'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","True","True",NA,"'beer_and_wine'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}",NA,"True",NA,"'average'",NA,"False",NA
"XwATUlsFWMbKbV4KpfzF6A","China Star","916 Patricia Ave, Unit C","Dunedin","FL","34698","28.01618"," -82.77600","4.0","  47","1","False","True","True","1","False","True","True","False","False","{'garage': False"," 'street': None"," 'validated': False"," 'lot': None"," 'valet': False}","False","False","False","True","False",NA,"u'none'","True","'casual'","{'touristy': None"," 'hipster': False"," 'romantic': False"," 'divey': None"," 'intimate': None"," 'trendy': None"," 'upscale': None"," 'classy': None"," 'casual': None}","False","True",NA,"u'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': False"
